"radar_id","interval_start_time","altitude_band","avg_u_speed","avg_v_speed","avg_dens"
"bejab","2016-10-01 13:00:00+00","1",5.73950839042663,5.76373910903931,12.0523926734924
"bejab","2016-10-01 14:00:00+00","1",6.37323987483978,4.51531028747559,11.0755524635315
"bejab","2016-10-01 15:00:00+00","1",2.9006233215332,0.455725729465485,10.9405479431152
"bejab","2016-10-01 19:00:00+00","1",4.01959228515625,2.63447546958923,10.0269784927368
"bejab","2016-10-02 18:00:00+00","1",1.50948804616928,-10.5866617361704,16.7684515317281
"bejab","2016-10-02 19:00:00+00","1",0.363505303859711,-6.84850671074607,13.1635421406139
"bejab","2016-10-02 20:00:00+00","1",1.96377861499786,-5.49066293239593,11.125300526619
"bejab","2016-10-02 21:00:00+00","1",2.04797267913818,-4.55803489685059,10.49289894104
"bejab","2016-10-02 22:00:00+00","1",0.745832204818726,-3.90667223930359,10.1656866073608
"bejab","2016-10-03 03:00:00+00","1",-2.02746212482452,-6.68428066372871,14.4413414001465
"bejab","2016-10-03 04:00:00+00","1",-3.59195229411125,-8.09959932168325,17.2608777681986
"bejab","2016-10-03 05:00:00+00","1",0.435758918523788,-6.33159399032593,11.2550992965698
"bejab","2016-10-03 06:00:00+00","1",2.58153760433197,-2.07154005765915,10.6903576850891
"bejab","2016-10-03 08:00:00+00","1",2.2503981590271,-2.77767395973205,10.7065577507019
"bejab","2016-10-03 09:00:00+00","1",3.51187109947205,-3.79499316215515,11.7127084732056
"bejab","2016-10-03 14:00:00+00","1",-0.767026960849762,-5.99819040298462,13.3649560610453
"bejab","2016-10-03 15:00:00+00","1",-1.14568146792325,-5.26195790550926,11.8174477490512
"bejab","2016-10-03 16:00:00+00","1",-1.04225252866745,-4.1690625667572,12.4404142379761
"bejab","2016-10-03 17:00:00+00","1",-3.24031021595001,-4.74832439422607,10.7696695327759
"bejab","2016-10-03 18:00:00+00","1",-10.8534864678102,-9.69487216893365,21.7362651544459
"bejab","2016-10-03 19:00:00+00","1",-12.2185820780302,-9.0096270661605,21.9573334894682
"bejab","2016-10-03 20:00:00+00","1",-12.1255824624038,-8.83288115989871,17.1085962667698
"bejab","2016-10-03 21:00:00+00","1",-13.3929823338985,-10.1119604110718,19.2984571456909
"bejab","2016-10-03 22:00:00+00","1",-15.1930802663167,-9.35674374031299,37.6286566474221
"bejab","2016-10-03 23:00:00+00","1",-14.653404488283,-9.52948469274184,30.8458796949947
"bejab","2016-10-04 00:00:00+00","1",-14.5674822470721,-10.2515254301183,21.5062476887423
"bejab","2016-10-04 01:00:00+00","1",-13.3911166872297,-11.8833145141602,19.8863310950143
"bejab","2016-10-04 02:00:00+00","1",-11.5222281773885,-11.5533037185669,18.8236764272054
"bejab","2016-10-04 03:00:00+00","1",-11.0399507091891,-9.97588416068785,18.0593785009076
"bejab","2016-10-04 04:00:00+00","1",-10.5954184155715,-8.94166043557619,27.3224247631274
"bejab","2016-10-04 05:00:00+00","1",-7.10587033033371,-4.21953204274177,23.3096754550934
"bejab","2016-10-04 06:00:00+00","1",-8.86192991516807,-5.43249609253623,41.4038909565319
"bejab","2016-10-04 07:00:00+00","1",-3.42708553870519,-2.91170662641525,15.5678910414378
"bejab","2016-10-04 08:00:00+00","1",-6.08179479837418,-2.5717289394566,20.2644728592464
"bejab","2016-10-04 09:00:00+00","1",-5.85801251232624,-2.0993014536798,24.8695698976517
"bejab","2016-10-04 10:00:00+00","1",-5.46389627456665,-2.16426946222782,22.4187457561493
"bejab","2016-10-04 11:00:00+00","1",-7.02533652565696,-1.10549734397368,21.9491710662842
"bejab","2016-10-04 12:00:00+00","1",-7.87280728600242,-1.02277201143178,15.8721253655174
"bejab","2016-10-04 13:00:00+00","1",-8.27528823505748,-0.515770527449521,13.9824511788108
"bejab","2016-10-04 14:00:00+00","1",-8.21485158375331,-0.828381844929287,11.7263905661447
"bejab","2016-10-04 15:00:00+00","1",-8.93137672969273,-1.08694899933679,10.6522526059832
"bejab","2016-10-04 16:00:00+00","1",-9.31263046264649,-0.681622862815856,11.4968147277832
"bejab","2016-10-04 17:00:00+00","1",-11.4009733200073,-1.0528199672699,11.6533063252767
"bejab","2016-10-04 18:00:00+00","1",-17.9382799210087,-6.22643483334011,61.8128260335614
"bejab","2016-10-04 19:00:00+00","1",-17.2368036616932,-6.55707533793016,60.478290644559
"bejab","2016-10-04 20:00:00+00","1",-19.0648938814799,-6.71482519308726,25.6219053268432
"bejab","2016-10-04 21:00:00+00","1",-17.8116593678792,-6.51603941917419,62.2666238784791
"bejab","2016-10-04 22:00:00+00","1",-17.3573032855988,-5.71265560984611,78.0819053649902
"bejab","2016-10-04 23:00:00+00","1",-14.9483410028311,-7.67526566409148,103.470753009503
"bejab","2016-10-05 00:00:00+00","1",-13.9322721307928,-7.55489971420982,85.9983983473344
"bejab","2016-10-05 01:00:00+00","1",-12.8706085031683,-8.23285289244218,97.4427143443715
"bejab","2016-10-05 02:00:00+00","1",-12.9874003150246,-8.53968481584029,66.4848993474787
"bejab","2016-10-05 03:00:00+00","1",-11.386664650657,-6.57833030007102,42.2820413762873
"bejab","2016-10-05 04:00:00+00","1",-11.6719892675226,-4.3762332092632,17.9028770273382
"bejab","2016-10-05 05:00:00+00","1",-15.3713840035831,-8.67926527472103,28.9103492849013
"bejab","2016-10-05 06:00:00+00","1",-13.3455904180353,-9.39093797857111,49.8086684833873
"bejab","2016-10-05 07:00:00+00","1",-13.4590970819647,-7.31896937977184,20.3181303197687
"bejab","2016-10-05 08:00:00+00","1",-10.7186789079146,-5.09028579972007,21.5923685594039
"bejab","2016-10-05 09:00:00+00","1",-7.39871736006303,-3.05807501619512,20.2669842459939
"bejab","2016-10-05 10:00:00+00","1",-6.76111901890148,-2.14624368060719,19.3205885453658
"bejab","2016-10-05 11:00:00+00","1",-8.89973345669833,-3.07061030647971,16.3067717118697
"bejab","2016-10-05 12:00:00+00","1",-9.57749756899747,-2.04389663176103,15.3151925693859
"bejab","2016-10-05 13:00:00+00","1",-9.5802431973544,-1.54805114052512,16.4066546180032
"bejab","2016-10-05 14:00:00+00","1",-8.92929848757657,-2.07013009894978,14.6041022214023
"bejab","2016-10-05 15:00:00+00","1",-8.49486700693766,-2.71361276838515,12.5312475628323
"bejab","2016-10-05 16:00:00+00","1",-7.85876005887985,-2.76477193832398,11.1799561977386
"bejab","2016-10-05 17:00:00+00","1",-11.7729654312134,-3.80514430999756,10.5907262166341
"bejab","2016-10-05 18:00:00+00","1",-15.7363076782227,-6.84302765846253,24.0398751068115
"bejab","2016-10-05 19:00:00+00","1",-16.2006651121994,-5.57637748636048,23.1459486402314
"bejab","2016-10-05 20:00:00+00","1",-15.6499835361134,-7.74581649086692,23.2485564405268
"bejab","2016-10-05 21:00:00+00","1",-15.5096399567344,-6.72432860461148,26.8012674938549
"bejab","2016-10-05 22:00:00+00","1",-15.809775686264,-6.78674786090851,25.5778334617615
"bejab","2016-10-05 23:00:00+00","1",-15.420506217263,-8.79666024988348,26.4353041215376
"bejab","2016-10-06 00:00:00+00","1",-13.6121617230502,-9.50563673539595,22.1688469973477
"bejab","2016-10-06 01:00:00+00","1",-13.3115460655906,-10.0163710334084,18.1492604342374
"bejab","2016-10-06 02:00:00+00","1",-14.0010973323475,-11.3269488594749,18.0121624686501
"bejab","2016-10-06 03:00:00+00","1",-13.6741345145486,-11.1816870949485,18.8111880909313
"bejab","2016-10-06 04:00:00+00","1",-9.22652959823608,-7.21403308348222,16.4624752564864
"bejab","2016-10-06 05:00:00+00","1",-11.143625831604,-7.5174557685852,15.4253784179687
"bejab","2016-10-06 06:00:00+00","1",-12.3720024549044,-9.86214714783888,21.0466592495258
"bejab","2016-10-06 07:00:00+00","1",-9.35768326846036,-8.60481951453469,25.3507619337602
"bejab","2016-10-06 08:00:00+00","1",-13.076771736145,-8.36377286911011,28.1509746551514
"bejab","2016-10-06 14:00:00+00","1",-5.03532314300537,-2.12745380401611,12.2234582901001
"bejab","2016-10-06 15:00:00+00","1",-4.91171336174011,-2.36103427410125,12.5472774505615
"bejab","2016-10-06 16:00:00+00","1",-3.58006925582886,-1.78613252639771,11.2145227432251
"bejab","2016-10-06 17:00:00+00","1",-7.69776550928752,-3.90692043304443,12.6561781565348
"bejab","2016-10-06 18:00:00+00","1",-12.2651762008667,-6.47673206329346,20.6651554870606
"bejab","2016-10-06 19:00:00+00","1",-12.6919520984996,-5.49284844687491,18.6945300824714
"bejab","2016-10-06 20:00:00+00","1",-13.2329323589802,-5.14733888208866,18.1903500556946
"bejab","2016-10-06 21:00:00+00","1",-13.3265864330789,-6.69079068950985,21.4611298519632
"bejab","2016-10-06 22:00:00+00","1",-12.4582266807556,-6.14107479832389,18.1947836008939
"bejab","2016-10-06 23:00:00+00","1",-8.30475989255039,-4.3707520311529,17.3704706538807
"bejab","2016-10-07 00:00:00+00","1",-6.32938068563288,-2.61739247495478,14.1004975925792
"bejab","2016-10-07 01:00:00+00","1",-5.68356090121799,-2.59343965848287,11.8309396107991
"bejab","2016-10-07 02:00:00+00","1",-5.2195149064064,-2.79592165350914,10.9654511213303
"bejab","2016-10-07 03:00:00+00","1",-5.45660461078991,-3.15753919428045,14.032543962652
"bejab","2016-10-07 04:00:00+00","1",-4.22198422749837,-3.43979287147522,11.2875089645386
"bejab","2016-10-07 06:00:00+00","1",-5.21500075947155,-1.49275622313673,13.5056397698142
"bejab","2016-10-07 07:00:00+00","1",-2.65270850875161,-0.727565601468086,12.2458864558827
"bejab","2016-10-07 08:00:00+00","1",-3.48785170641812,-1.55580120195042,13.6132399819114
"bejab","2016-10-07 09:00:00+00","1",-3.85516931793907,-2.69215279275721,18.2593879699707
"bejab","2016-10-07 10:00:00+00","1",-2.66270024126226,-1.98496700416912,16.31510812586
"bejab","2016-10-07 11:00:00+00","1",-2.23861536112699,-1.06854015588761,12.01091150804
"bejab","2016-10-07 12:00:00+00","1",-2.89755387306213,-1.69758495092392,10.5120109558106
"bejab","2016-10-07 13:00:00+00","1",-3.41198742389679,-2.12578889727592,12.4109749794006
"bejab","2016-10-07 14:00:00+00","1",-2.9827675819397,-1.05434276660284,11.2070178985596
"bejab","2016-10-07 15:00:00+00","1",-3.04557800292969,-1.45905387401581,10.9031028747559
"bejab","2016-10-07 18:00:00+00","1",-7.46676800251007,-2.80864727497101,14.7187033653259
"bejab","2016-10-07 19:00:00+00","1",-9.60804678093303,-2.45701848105951,19.6803147359328
"bejab","2016-10-07 20:00:00+00","1",-10.7536087525197,-4.45501159093319,23.6026970056387
"bejab","2016-10-07 21:00:00+00","1",-9.98812883377075,-6.77258288383484,20.5957192611694
"bejab","2016-10-07 22:00:00+00","1",-9.37102946368131,-7.18378507007252,16.8864093260332
"bejab","2016-10-07 23:00:00+00","1",-7.71673055489858,-7.20103796323141,19.968842903773
"bejab","2016-10-08 00:00:00+00","1",-6.64348342201927,-5.90352409536188,18.5005500099876
"bejab","2016-10-08 01:00:00+00","1",-5.04036556590687,-3.05637563358654,14.9922922307795
"bejab","2016-10-08 02:00:00+00","1",-4.65916117754849,-2.02275165644559,13.678410616788
"bejab","2016-10-08 03:00:00+00","1",-4.61606303128329,-2.35176076672294,12.3627777099609
"bejab","2016-10-08 04:00:00+00","1",-3.03368232466958,-2.38092689080672,12.3455453352495
"bejab","2016-10-08 05:00:00+00","1",-2.05011034011841,-2.56319308280945,13.4112373987834
"bejab","2016-10-08 06:00:00+00","1",-3.71021415970542,-2.6717223145745,17.8166155381636
"bejab","2016-10-08 07:00:00+00","1",-4.3985743522644,-1.35612816214561,13.4577061653137
"bejab","2016-10-08 08:00:00+00","1",-4.84738007458773,-2.75510210340673,18.9614916714755
"bejab","2016-10-08 09:00:00+00","1",-5.09372477097945,-2.26727382703261,17.3545505350286
"bejab","2016-10-08 10:00:00+00","1",-4.63251855638292,-2.01895348230998,19.3620014190674
"bejab","2016-10-08 17:00:00+00","1",-3.30672717094421,-4.18397772312164,17.7383337020874
"bejab","2016-10-08 18:00:00+00","1",-7.26112289139719,-7.16682572798295,19.0498696529504
"bejab","2016-10-08 19:00:00+00","1",-7.87289313114051,-5.89033902775158,19.7149940259529
"bejab","2016-10-08 20:00:00+00","1",-6.82347778840499,-4.87173869393089,20.6977926890055
"bejab","2016-10-08 21:00:00+00","1",-6.52192542047212,-5.84128163077615,17.8798901529023
"bejab","2016-10-08 22:00:00+00","1",-6.95295806612287,-4.64835707800729,17.783774457659
"bejab","2016-10-08 23:00:00+00","1",-6.35646143413725,-2.45606044644401,16.1124415624709
"bejab","2016-10-09 00:00:00+00","1",-5.40695822544587,-3.92915777976696,18.2883632121942
"bejab","2016-10-09 01:00:00+00","1",-5.30263129258767,-3.9560701189897,17.7801324404203
"bejab","2016-10-09 02:00:00+00","1",-6.33736709448007,-4.85237778493991,17.9512339371901
"bejab","2016-10-09 03:00:00+00","1",-4.76045153317628,-3.84482385494091,14.4990259806315
"bejab","2016-10-09 04:00:00+00","1",-2.59570742570437,-3.45257403300359,13.9851541519165
"bejab","2016-10-09 05:00:00+00","1",-4.54995191097259,-3.11535123984019,15.3854691187541
"bejab","2016-10-09 06:00:00+00","1",-6.59108314730904,-3.52341764081608,17.8251457214355
"bejab","2016-10-09 07:00:00+00","1",-6.96133699096166,-2.84146639647392,18.668313393226
"bejab","2016-10-09 08:00:00+00","1",-6.41931545166742,-3.43503261747814,22.3306293033418
"bejab","2016-10-09 09:00:00+00","1",-3.22310600015852,-2.79454734590318,19.4098788897196
"bejab","2016-10-09 10:00:00+00","1",-2.62433354059855,-2.20424568653107,21.6506020228068
"bejab","2016-10-09 13:00:00+00","1",-1.43477547168732,-4.71127080917358,16.104284286499
"bejab","2016-10-09 14:00:00+00","1",-0.850147694349288,-4.29733291268349,13.5028429031372
"bejab","2016-10-09 15:00:00+00","1",-0.868419677019119,-3.59511256217956,11.2474875450134
"bejab","2016-10-09 17:00:00+00","1",-2.44039473150458,-4.79152585778918,21.8617495128087
"bejab","2016-10-09 18:00:00+00","1",-4.61276084311465,-8.29127974205829,17.6640324288226
"bejab","2016-10-09 19:00:00+00","1",-5.32948109350706,-7.380555730117,13.0316161105507
"bejab","2016-10-09 20:00:00+00","1",-7.54155493604726,-8.83949756622314,14.499704985783
"bejab","2016-10-09 21:00:00+00","1",-6.5019290778372,-10.9325790935092,15.4488612280951
"bejab","2016-10-09 22:00:00+00","1",-7.09555024259231,-9.27130368176628,13.3443549661075
"bejab","2016-10-09 23:00:00+00","1",-5.14600026607513,-5.69737798968951,11.8212226629257
"bewid","2016-09-21 18:00:00+00","1",-3.17945605232602,-3.16057874475207,34.2927752449399
"bewid","2016-09-21 19:00:00+00","1",-4.64700735337806,-3.66450445624915,42.2255982341188
"bewid","2016-09-21 19:00:00+00","2",-4.70193428151748,-6.71215236888212,18.6071174845976
"bewid","2016-09-21 20:00:00+00","1",-4.6928717548197,-3.97226753876065,48.9264837033821
"bewid","2016-09-21 20:00:00+00","2",-6.3170343095606,-6.82300405068831,32.7414371967316
"bewid","2016-09-21 21:00:00+00","1",-4.57654748902176,-5.8085095680347,51.3692351832534
"bewid","2016-09-21 21:00:00+00","2",-7.14462939175692,-5.93977410793304,41.5491724361073
"bewid","2016-09-21 22:00:00+00","1",-5.34040561950568,-6.76879815531499,52.97206994259
"bewid","2016-09-21 22:00:00+00","2",-7.00851743751102,-4.95697072976165,36.7210884359148
"bewid","2016-09-21 23:00:00+00","1",-5.94863388393865,-6.58214772515225,57.1351309689608
"bewid","2016-09-21 23:00:00+00","2",-6.87614117807417,-4.74602093981273,36.1131303844167
"bewid","2016-09-22 00:00:00+00","1",-6.0401984055837,-6.74179106888672,61.6231941454338
"bewid","2016-09-22 00:00:00+00","2",-6.94882356855604,-5.80605277485318,39.4826993942261
"bewid","2016-09-22 01:00:00+00","1",-5.54299307591987,-6.75411257113923,58.9966270562374
"bewid","2016-09-22 01:00:00+00","2",-6.95794337136405,-6.50521400996617,35.0796445846558
"bewid","2016-09-22 02:00:00+00","1",-5.23511264902173,-6.71680527383631,51.2472307609789
"bewid","2016-09-22 02:00:00+00","2",-6.84810209274292,-6.13620582967997,26.9112792015076
"bewid","2016-09-22 03:00:00+00","1",-5.58936520778772,-6.64958895517118,49.027204542449
"bewid","2016-09-22 03:00:00+00","2",-6.8374791578813,-5.93043195117604,20.7946102402427
"bewid","2016-09-22 04:00:00+00","1",-5.37428950441295,-6.40565421046882,39.0041397851089
"bewid","2016-09-22 04:00:00+00","2",-6.29120516777038,-5.75692780812582,15.4592003822327
"bewid","2016-09-22 05:00:00+00","1",-0.468439390882849,-6.12355309724808,11.5899158716202
"bewid","2016-09-22 18:00:00+00","1",-0.240281262248755,-3.70276172161102,20.7604228973389
"bewid","2016-09-22 19:00:00+00","1",-1.40019565361806,-3.98938439976085,19.8651313088157
"bewid","2016-09-22 20:00:00+00","1",-2.41032922433482,-4.07580986098638,21.1212542246259
"bewid","2016-09-22 20:00:00+00","2",-2.72564813494682,-4.74298578500748,11.5503318309784
